name,price,href,size,color,rpm,airflow,noise_level,pwm
Noctua B9-1600,,https://pcpartpicker.com/product/yFR48d/noctua-nf-b9-1600-3784-cfm-92-mm-fan-nf-b9-1600,92,Brown,"1000,1600","24.19,37.84","7.9,17.6",false
Evercool FAN-EC1425L12EA,7,https://pcpartpicker.com/product/Gsw323/evercool-case-fan-fanec1425l12ea,140,Black,1200,68.23,22.1,false
Fractal Design Dynamic GP,24.1,https://pcpartpicker.com/product/MVYWGX/fractal-design-case-fan-fdfandyngp12bk,120,Black,1200,52.3,19.39,false
Kingwin CFBL-08LB,9.78,https://pcpartpicker.com/product/LFGj4D/kingwin-case-fan-cfbl08lb,80,Transparent,1700,30,25,false
Phanteks F140SP,,https://pcpartpicker.com/product/DnL7YJ/phanteks-case-fan-phf140spbbk,140,Black,1200,82.1,19,false
Corsair AF140L,,https://pcpartpicker.com/product/DhPgXL/corsair-co-8950006-6743-cfm-140-mm-fan-co-8950006,140,Black / Gray,1000,67.43,,false
ARCTIC P8,,https://pcpartpicker.com/product/t3ZzK8/arctic-p8-pwm-234-cfm-80-mm-fan-acfan00149a,80,Black,"200,3000",23.4,,true
Thermaltake SWAFAN 12 3-Pack,95.49,https://pcpartpicker.com/product/fKC48d/thermaltake-swafan-12-5485-cfm-120-mm-fans-3-pack-cl-f137-pl12sw-a,120,Black,"500,2000","53.02,54.85","30.5,36.5",false
Scythe Grand Tornado,19.98,https://pcpartpicker.com/product/xPGhP6/scythe-grand-tornado-6325-cfm-120-mm-fan-gt1225fd20-p,120,Black,"400,2000","12.23,63.25","9.3,23.37",true
Xilence XPF80.R.PWM,11.93,https://pcpartpicker.com/product/WpTZxr/xilence-xpf80rpwm-218-cfm-80-mm-fan-xf040,80,Red / Black,"800,1800",21.8,20,true
BitFenix Spectre,,https://pcpartpicker.com/product/hDPfrH/bitfenix-case-fan-bffblfp12025orp,120,Translucent Black,"700,1800",51.3,22.5,true
Rosewill RASF-141213,9.99,https://pcpartpicker.com/product/wxrcCJ/rosewill-case-fan-rasf141213,120,Black,1600,54.55,"11,30.32",true
Cougar CFD,,https://pcpartpicker.com/product/4sZ2FT/cougar-case-fan-cfd12hbw,120,Black / White,1200,64.37,16.6,false
Phanteks F140SP,22.99,https://pcpartpicker.com/product/nHhj4D/phanteks-case-fan-phf140spbkgled,140,Black / White,1200,82.1,19,false
Fractal Design Prisma AL,,https://pcpartpicker.com/product/xpqhP6/fractal-design-prisma-al-14-6333-cfm-140-mm-fan-fd-fan-pri-al14,140,White / Black,1000,63.33,19.4,false
Cooler Master MasterFan SF120M,,https://pcpartpicker.com/product/4XbCmG/cooler-master-masterfan-sf120m-62-cfm-120-mm-fan-mfz-b2nn-20npk-r1,120,Black,"650,2000","35,62","5.5,22",true
Alpenföhn Wing Boost 3 ARGB,,https://pcpartpicker.com/product/4PFKHx/alpenfohn-wing-boost-3-120-545-cfm-120-mm-fan-84000000158,120,Black,"700,1600",54.5,23.5,true
Iceberg Thermal IceGALE,7.99,https://pcpartpicker.com/product/V2Tp99/iceberg-thermal-icegale-29-cfm-80-mm-fan-icegale08-b0a,80,Gray / White,"800,2000",29,"0,26",true
Iceberg Thermal IceGALE,10,https://pcpartpicker.com/product/xxt9TW/iceberg-thermal-icegale-76-cfm-120-mm-fan-icegale12-b0a,120,Gray / White,"500,1850",76,"0,35",true
Scythe Kaze Flex,19.41,https://pcpartpicker.com/product/tKVG3C/scythe-kaze-flex-4303-cfm-120-mm-fan-su1225fd12lr-rd,120,Black,800,43.03,14.5,false
Scythe Kaze Flex,21.82,https://pcpartpicker.com/product/K2MTwP/scythe-kaze-flex-4303-cfm-120-mm-fan-su1225fd12lr-rdp,120,Black,"300,800","16.6,43.03","4,14.05",true
Gelid Solutions Silent 8,,https://pcpartpicker.com/product/hYXV3C/gelid-solutions-silent-8-21-cfm-80-mm-fan-fn-px08-16,80,Black,1600,21,18.9,false
Gelid Solutions Silent 14,24.52,https://pcpartpicker.com/product/QLyH99/gelid-solutions-silent-14-674-cfm-140-mm-fan-fn-px14-11,140,Black,1000,67.4,21,false
Thermalright TL-B Extrem LCP,,https://pcpartpicker.com/product/6FMMnQ/thermalright-tl-b-extrem-lcp-69-cfm-120-mm-fan-tl-b12-extrem-lcp,120,Black,2150,69,28.1,true
KOLINK UMBRA X,,https://pcpartpicker.com/product/kqn9TW/kolink-umbra-x-61-cfm-120-mm-fan-umbra-x-120mm,120,Black,"600,1600",61,24,true
Corsair AF120 Performance 2-Pack,,https://pcpartpicker.com/product/pCH323/corsair-air-series-af120-performance-edition-6347-cfm-120-mm-fans-co-9050004-ww,120,Black,1650,63.47,30,false
Corsair SP120 Quiet,,https://pcpartpicker.com/product/vXDwrH/corsair-air-series-sp120-quiet-edition-3785-cfm-120-mm-fan-co-9050005-ww,120,Black,1450,37.85,23,false
BitFenix Spectre,,https://pcpartpicker.com/product/G7Qypg/bitfenix-case-fan-bffblf23030orp,230,Black,900,97.8,20,false
Cooler Master R4-L2S-122B-GP 2-Pack,,https://pcpartpicker.com/product/4tzv6h/cooler-master-case-fan-r4l2s122bgp,120,Clear,1200,39.77,19.3,false
Cooler Master Blade Master,,https://pcpartpicker.com/product/nPZQzy/cooler-master-blade-master-4079-cfm-80-mm-fan-r4-bm8s-30pk-r0,80,Black,"800,3000","10.9,40.79","13,28",true
NZXT Air Flow,,https://pcpartpicker.com/product/BM9KHx/nzxt-air-flow-series-591-cfm-120-mm-fan-rf-fz120-02,120,White,1200,59.1,26.8,false
Antec Two Cool,,https://pcpartpicker.com/product/cdZQzy/antec-case-fan-75241,120,Black,"600,1200","21.3,42.6","17,23.7",false
Apevia CF12SL-TBL,,https://pcpartpicker.com/product/vwdqqs/apevia-case-fan-cf12sltbl,120,Black,1500,50.28,21.1,false
ARCTIC F12 Pro,,https://pcpartpicker.com/product/tvXfrH/arctic-arctic-f12-pro-pwm-57-cfm-120-mm-fan-af12pro-pwm,120,White / Black,1500,57,,true
Xigmatek XAF,,https://pcpartpicker.com/product/yJckcf/xigmatek-case-fan-xaff1453,140,Orange,"800,1300",90.3,18,false
Xigmatek Crystal,,https://pcpartpicker.com/product/FzQypg/xigmatek-case-fan-clff8254,80,Clear,2200,32.6,25,false
Silverstone Air Penetrator,,https://pcpartpicker.com/product/dNdqqs/silverstone-ap182-170-cfm-180-mm-fan-ap182,180,White,"500,2000","60,170","17,34",false
Silverstone Air Penetrator,,https://pcpartpicker.com/product/yD9KHx/silverstone-ap122-4258-cfm-120-mm-fan-ap122,120,Black,1200,42.58,19.7,false
StarTech FAN4X1LP4,,https://pcpartpicker.com/product/tM9KHx/startech-fan4x1lp4-5-cfm-40-mm-fan-fan4x1lp4,40,Black,"5000,5499","1,5","20,25",false
Vantec Stealth,10.62,https://pcpartpicker.com/product/CsDwrH/vantec-sf12025l-53-cfm-120-mm-fan-sf12025l,120,Black,1500,53,28,false
Vantec Thermoflow,8.94,https://pcpartpicker.com/product/sR7wrH/vantec-tf8025-416-cfm-80-mm-fan-tf8025,80,Black,"1950,3400","23.8,41.6","25.5,37.5",false
Apevia CF12SL-URED,,https://pcpartpicker.com/product/RrNp99/apevia-case-fan-cf12slured,120,Red,1500,57.67,24.7,false
Cougar Dual-X,22.95,https://pcpartpicker.com/product/2vXfrH/cougar-case-fan-cfd12hbg,120,Green,,64.37,16.6,false
Cougar Vortex,,https://pcpartpicker.com/product/BXDwrH/cougar-vortex-604-cfm-120-mm-fan-cf-v12hb,120,Black,1200,60.4,17.7,false
Masscool 9025B1M3/4,,https://pcpartpicker.com/product/RpCwrH/masscool-case-fan-9025b1m34,70,Black,2500,45.43,34,false
Evercool EC8038HH12BP,13.49,https://pcpartpicker.com/product/77Qypg/evercool-case-fan-ec8038hh12bp,80,Black,"2000,6500",37.1,"22,56.2",false
StarTech FAN9X25TX3L,13.55,https://pcpartpicker.com/product/XKvRsY/startech-fan9x25tx3l-3184-cfm-92-mm-fan-fan9x25tx3l,92,Black,1600,31.84,25,false
Aerocool Shark,,https://pcpartpicker.com/product/KyYXsY/aerocool-shark-965-cfm-140-mm-fan-shark-140mm-black-edition,140,Black,"800,1500","50,96.5","14.5,29.6",false
Delta Electronics AFB1212HHE-F00,,https://pcpartpicker.com/product/J7tCmG/delta-electronics-afb1212hhe-f00-12007-cfm-120-mm-fan-afb1212hhe-f00,120,Black,2900,120.07,44,false
Delta Electronics FFB0912SH-F00,,https://pcpartpicker.com/product/v6Gkcf/delta-electronics-ffb0912sh-f00-9002-cfm-92-mm-fan-ffb0912sh-f00,92,Black,4100,90.02,50,false
NoiseBlocker Multiframe,,https://pcpartpicker.com/product/Yr4gXL/noiseblocker-nb-multiframe-m12-3-7298-cfm-120-mm-fan-nb-multiframe-m12-3,120,Translucent Gray,1800,72.98,27,false
Apevia CF12S-BK,7.99,https://pcpartpicker.com/product/tmw323/apevia-cf12s-bk-5767-cfm-120-mm-fan-cf12s-bk,120,Black,1500,57.67,24.7,false
Evercool CL8035/LD2,,https://pcpartpicker.com/product/mqCwrH/evercool-case-fan-fanld8035bec2,80,Clear,2300,31.62,26,false
Zalman F2,,https://pcpartpicker.com/product/ysdqqs/zalman-case-fan-zmf2bl,92,Transparent,"1500,2800",,"20,35",false
Antec True Quiet,,https://pcpartpicker.com/product/47K7YJ/antec-case-fan-truequiet120green,120,Green,"600,1000","21.2,35.3","8.9,19.89",false
Antec Two Cool,,https://pcpartpicker.com/product/CkxfrH/antec-case-fan-twocool140blue,140,Black,"800,1200",33.6,"21.8,26",false
BitFenix Spectre Pro,,https://pcpartpicker.com/product/pj6BD3/bitfenix-case-fan-bffspro12025wwrp,120,White,1200,56.22,18.89,false
BitFenix Spectre Pro,,https://pcpartpicker.com/product/Z7K7YJ/bitfenix-case-fan-bffsprop12025wwrp,120,White,"500,1800",70.52,26.1,true
BitFenix Spectre Pro,,https://pcpartpicker.com/product/B6CwrH/bitfenix-case-fan-bffsprop14025wwrp,140,White,"500,1800",122.2,29.2,true
Corsair SP120 Quiet,,https://pcpartpicker.com/product/cHXfrH/corsair-case-fan-co9050011ww,120,Black,1450,37.85,23,true
Corsair SP120 Quiet 2-Pack,,https://pcpartpicker.com/product/dHXfrH/corsair-case-fan-co9050012ww,120,Black,1450,37.85,23,true
Cooler Master JetFlo,,https://pcpartpicker.com/product/Gx4gXL/cooler-master-case-fan-r4jfdp20pbr1,120,Black,"1200,2000",95,36,true
NZXT FX,,https://pcpartpicker.com/product/kDGkcf/nzxt-case-fan-fx120lb,120,White,"1000,2600","35.79,96","22,36.5",false
Akasa Viper,,https://pcpartpicker.com/product/cs9KHx/akasa-case-fan-akfn063,140,Black / Yellow,"600,1600",110.61,"12.5,26.01",true
Corsair AF120,,https://pcpartpicker.com/product/NvTmP6/corsair-case-fan-co9050015pled,120,Black,1500,52.19,25.2,false
Corsair AF140 Quiet,,https://pcpartpicker.com/product/BDDwrH/corsair-case-fan-co9050017bled,140,Black,1200,66.4,25.5,false
SilenX Ixtrema Pro,,https://pcpartpicker.com/product/hXg323/silenx-case-fan-ixp1314,40,Black,3000,6,14,false
NoiseBlocker BlackSilentPro PC-P,,https://pcpartpicker.com/product/4gDwrH/noiseblocker-case-fan-nbpcp,80,Black,"600,2500","8.2,30.6","6.2,25.8",true
Aerocool DS,,https://pcpartpicker.com/product/RxDwrH/aerocool-case-fan-ds120mmblack,120,Black / Gray,"1100,1500","62.5,81.5","14.8,23.1",false
Rosewill RNBD-131409,,https://pcpartpicker.com/product/Gzbp99/rosewill-case-fan-rnbd131409,140,Black,,55.4,22,false
Phanteks F140SP,,https://pcpartpicker.com/product/WXXfrH/phanteks-case-fan-phf140spbkwled,140,Black / White,1200,82.1,19,false
Thermaltake Luna,,https://pcpartpicker.com/product/sZg323/thermaltake-case-fan-clf017pl12rea,120,Black / Red,1200,50.44,20.7,false
Corsair SP120,,https://pcpartpicker.com/product/KkkD4D/corsair-case-fan-co9050023ww,120,Black / Purple,1650,57.24,26.4,false
Corsair SP120 2-Pack,,https://pcpartpicker.com/product/yLW9TW/corsair-case-fan-co9050030ww,120,Black / White,1650,57.24,26.4,false
Corsair SP120 2-Pack,,https://pcpartpicker.com/product/xVtCmG/corsair-case-fan-co9050031ww,120,Black / Blue,1650,57.24,26.4,false
Corsair SP140 2-Pack,,https://pcpartpicker.com/product/yQjG3C/corsair-case-fan-co9050036ww,140,Black / Blue,1440,49.49,29.3,false
Deepcool XFAN,,https://pcpartpicker.com/product/vhsKHx/deepcool-case-fan-xfan120lr,120,Clear,1300,44.71,26,false
Zalman F3,,https://pcpartpicker.com/product/NYphP6/zalman-case-fan-f3sf,120,Black,1200,,"20,23",false
Thermaltake Pure,,https://pcpartpicker.com/product/hrx9TW/thermaltake-case-fan-clf013pl14bla,140,Black,1000,67.02,20,false
Thermaltake Luna,49.99,https://pcpartpicker.com/product/j9Trxr/thermaltake-case-fan-clf026pl20wta,200,Black / Red,800,129.63,28.2,false
Thermaltake Pure,29.99,https://pcpartpicker.com/product/vFfmP6/thermaltake-case-fan-clf027pl14rea,140,Clear,1000,67.02,20,false
Silverstone FQ,17.23,https://pcpartpicker.com/product/w7PzK8/silverstone-case-fan-fq122,120,White / Blue,"800,1500","37.79,63.8","15.9,24.9",true
Scythe GlideStream,50,https://pcpartpicker.com/product/vWX2FT/scythe-case-fan-sy1425hb12m,140,Black,1200,84.59,29.5,false
Aerocool Streamliner,,https://pcpartpicker.com/product/ntJkcf/aerocool-case-fan-streamlinersilver,140,Silver,1000,54.7,"17,19.6",false
Scythe Slipstream,,https://pcpartpicker.com/product/M6RFf7/scythe-case-fan-sy1212sl12h,120,Black,2000,45.47,37,false
Evercool FAN-EC8025M05CA,11.99,https://pcpartpicker.com/product/yQqbt6/evercool-case-fan-fanec8025m05ca,80,Black,2500,"12.66,29.58",34,false
NZXT FX V2,,https://pcpartpicker.com/product/wgtWGX/nzxt-case-fan-rffx142np,140,Black / White,"800,2000","42.4,106.1","20,37",false
Thermaltake Riing,,https://pcpartpicker.com/product/8htWGX/thermaltake-riing-14-rgb-5115-cfm-140-mm-fan-cl-f043-pl14sw-a,140,Black,"1100,1400",51.15,"19,28.1",true
ARCTIC F8,,https://pcpartpicker.com/product/W9rcCJ/arctic-case-fan-afaco080p2gba01,80,White / Black,"850,2000",31,,true
BitFenix Spectre Xtreme,,https://pcpartpicker.com/product/sTnG3C/bitfenix-case-fan-bffsxtr12025rrp,120,Black / Red,"950,2000",66,30,false
Evercool FAN-ALED12025B2,,https://pcpartpicker.com/product/h78H99/evercool-case-fan-fanaled12025b2,120,Silver,2200,79.2,34,false
EK Vardar F3-140ER,,https://pcpartpicker.com/product/rTnG3C/ek-case-fan-3831109867587,140,Black,2000,108,40.7,true
Reeven Euros,9.99,https://pcpartpicker.com/product/7XkwrH/reeven-euros-464-cfm-120mm-fan-ra1225f12c,120,Black,1200,46.4,22.3,false
Corsair HD120,,https://pcpartpicker.com/product/VQdFf7/corsair-hd120-rgb-w-controller-544-cfm-120-mm-fan-co-9050066-ww,120,Black / White,"800,1725",54.4,"18,30",true
Cooler Master MasterFan Pro Air Pressure,,https://pcpartpicker.com/product/K6yxFT/cooler-master-masterfan-pro-140-air-pressure-822-cfm-140mm-fan-mfy-p4nn-15nmk-r1,140,Black,"650,2800","46.2,82.2","6,36",true
LC-Power LC-CF-120-PRO,,https://pcpartpicker.com/product/hCYWGX/lc-power-lc-cf-120-pro-684-cfm-120mm-fan-lc-cf-120-pro,120,Translucent Black,"500,1200","27.6,68.4","60.8,14.6",true
In Win AURORA 3-Pack,,https://pcpartpicker.com/product/GTX2FT/in-win-aurora-black-red-5764-cfm-120-mm-fans-3-pack-rgbfan-blkred-3pk,120,Black / Red,"800,2000","40.26,57.64","23.7,39.2",true
Apevia S,,https://pcpartpicker.com/product/PBNypg/apevia-af512l-spk-5-pack1-577-cfm-120mm-fan-af512l-spk,120,Black / Pink,1500,57.67,24.7,true
BitFenix Spectre Pro,,https://pcpartpicker.com/product/6sJtt6/bitfenix-spectre-pro-rgb-200-14872-cfm-200-mm-fan-bff-srgb-20025c-rp,200,Black / White,900,148.72,27.5,false
EK Furious Vardar EVO,,https://pcpartpicker.com/product/VDqhP6/ek-furious-vardar-evo-120-1070-cfm-120mm-fan-3831109880036,120,Black,3000,107,42,true
Silverstone FM,,https://pcpartpicker.com/product/rGdxFT/silverstone-fm84-369-cfm-80mm-fan-sst-fm84,80,White,"1500,3500","15,36.87","18.1,34.8",false
Aerocool Centaurus I,,https://pcpartpicker.com/product/vmCD4D/aerocool-centaurus-i-268-cfm-80mm-fan-centaurus-i,80,Silver,2000,26.8,21.6,false
CRYORIG QF Performance,,https://pcpartpicker.com/product/nz97YJ/cryorig-qf140-performance-421-cfm-140mm-fan-cr-q4a,140,White / Black,"600,1850",128,"13,38",true
EK Vardar EVO 120ER 2-Pack,,https://pcpartpicker.com/product/PvtQzy/ek-vardar-evo-120er-rgb-77-cfm-120-mm-fans-2-pack-tr-3830046995452-2p,120,Black / White,"500,2200",77,33.5,true
Enermax T.B. RGB,,https://pcpartpicker.com/product/KR3H99/enermax-uctbrgb14-sg-5689-cfm-140-mm-fan-uctbrgb14-sg,140,Black,"500,1200",56.89,21,true
Aerocool Dark Force,,https://pcpartpicker.com/product/4QJtt6/aerocool-dark-force-14-48-cfm-140mm-fan-en51349,140,Black,1200,48,22,false
Antec Prizm,,https://pcpartpicker.com/product/jTL48d/antec-prizm-120-rgb-4503-cfm-120-mm-fan-prizm-120-rgb,120,Black,2000,45.03,32.6,true
Fractal Design Prisma AL 3-Pack,,https://pcpartpicker.com/product/VxXnTW/fractal-design-prisma-al-14-6333-cfm-140-mm-fans-3-pack-fd-fan-pri-al14-3p,140,White / Black,1000,63.33,19.4,false
GameMax Velocity ARGB,,https://pcpartpicker.com/product/mzNgXL/gamemax-velocity-argb-948-cfm-120-mm-fan-dual-argb-kab-00a,120,Black / White,1500,94.8,23.8,false
Alpenföhn Wing Boost 3 ARGB 3-Pack,,https://pcpartpicker.com/product/nXkgXL/alpenfohn-wing-boost-3-120-high-speed-779-cfm-120-mm-fans-3-pack-84000000163,120,Black,"700,2200",77.9,36.8,true
Alpenföhn Wing Boost 3 ARGB 3-Pack,,https://pcpartpicker.com/product/Yfyqqs/alpenfohn-wing-boost-3-120-545-cfm-120-mm-fans-3-pack-84000000157,120,Black,"700,1600",54.5,23.5,true
Apevia FrostBlade 4-Pack,,https://pcpartpicker.com/product/bGm323/apevia-fr412l2s-rgb-frostblade-5767-cfm-120-mm-fans-4-pack-fr412l2s-rgb,120,Black,1350,57.67,24.7,false
Apevia FrostBlade 6-Pack,,https://pcpartpicker.com/product/WjYLrH/apevia-fr612l2s-rgb-frostblade-5767-cfm-120-mm-fans-6-pack-fr612l2s-rgb,120,Black,1350,57.67,24.7,false
ARCTIC BioniX P120,18.51,https://pcpartpicker.com/product/v7TzK8/arctic-bionix-p120-6756-cfm-120-mm-fan-acfan00114a,120,Green / Black,"200,2100",67.56,,true
Cooler Master MasterFan SF120P,30.4,https://pcpartpicker.com/product/zGm323/cooler-master-masterfan-sf120p-argb-43-cfm-120-mm-fan-mfy-p2dn-24npa-r1,120,Black,"650,2000",43,"8,30",true
SilentiumPC Mistral 140,,https://pcpartpicker.com/product/9nK2FT/silentiumpc-mistral-140-61-cfm-140-mm-fan-spc046,140,Black,1000,61,,false
Akasa Vegas TLX,,https://pcpartpicker.com/product/Ztxbt6/akasa-vegas-tlx-352-cfm-120-mm-fan-ak-fn101,120,Black / White,1500,35.2,23.8,false
Iceberg Thermal IceGALE Xtra,7.9,https://pcpartpicker.com/product/6NWzK8/iceberg-thermal-icegale-xtra-37-cfm-80-mm-fan-icegale08d-b0a,80,Gray / White,"800,3000",37,"0,29",true
NZXT F140P (2022),,https://pcpartpicker.com/product/ms3gXL/nzxt-f140p-2022-9968-cfm-140-mm-fan-rf-p14ff-w1,140,White,"500,1500","33.22,99.68","19.4,32.1",true
Bitspower Notos 5-Pack,,https://pcpartpicker.com/product/VLzhP6/bitspower-notos-120-mm-fans-5-pack-bpta-fx1812nt-5,120,Black / White,"800,1800",,"25,28",true
Tempest TP-FAN120-B,,https://pcpartpicker.com/product/yn3gXL/tempest-tp-fan120-b-378-cfm-120-mm-fan-tp-fan120-b,120,Black,1000,37.8,20.4,false
Scythe Kaze Flex II Slim,16.95,https://pcpartpicker.com/product/nj4Zxr/scythe-kaze-flex-ii-slim-32-cfm-120-mm-fan-kfs1215fd12-p,120,Black,"300,1200","8.16,32","2.58,21.3",true
Gelid Solutions LYRA,,https://pcpartpicker.com/product/ZrxxFT/gelid-solutions-lyra-70-cfm-140-mm-fan-fn-lyra-01,140,Black,"750,1600",70,35,true
Jonsbo ZG-R 3-Pack,,https://pcpartpicker.com/product/4vjRsY/jonsbo-zg-r-617-cfm-120-mm-fans-3-pack-zg-120br3-in-1,120,Black,"500,1500","20.1,61.7","23.8,36.8",true
Jonsbo ZG-R 3-Pack,,https://pcpartpicker.com/product/ffyH99/jonsbo-zg-r-617-cfm-120-mm-fans-3-pack-zg-120wr3-in-1,120,White,"500,1500","20.1,61.7","23.8,36.8",true
Alpenföhn JetStream Slim,,https://pcpartpicker.com/product/mh7scf/alpenfohn-jetstream-slim-52619-cfm-120-mm-fan-84000000219,120,Black,"400,1800",52.619,24.7,true
In Win Mercury AM120S,19.88,https://pcpartpicker.com/product/2x9wrH/in-win-mercury-am120s-6071-cfm-120-mm-fan-iw-fn-am120s-1pk,120,Black / White,"400,2000",60.71,"17,29",true
Fractal Design Prisma AL 3-Pack,,https://pcpartpicker.com/product/bXYRsY/fractal-design-prisma-al-8571-cfm-120-mm-fans-3-pack-d-fan-pri-al12-pwm-3p,120,White / Black,"500,2000","20.68,85.71",,true
Cougar VORTEX VK120,,https://pcpartpicker.com/product/QYfxFT/cougar-vortex-vk120-4898-cfm-120-mm-fan-3mvk12010001,120,Black,"600,1500",48.98,29.8,true
Thermalright TL-15R,7.99,https://pcpartpicker.com/product/zgHqqs/thermalright-tl-15r-4258-cfm-92-mm-fan-tl-9015r,92,,2700,42.58,22.4,true
Apevia Arcane RGB 4-Pack,,https://pcpartpicker.com/product/tLn8TW/apevia-arcane-rgb-5767-cfm-120-mm-fans-4-pack-ar412l2s-rgb,120,Black / White,1350,57.67,24.7,false
ID-COOLING ZF-12025,,https://pcpartpicker.com/product/ThNYcf/id-cooling-zf-12025-552-cfm-120-mm-fan-zf-12025-purple,120,White / Purple,"900,2000",55.2,"16.3,33.5",true
ID-COOLING AS-140,,https://pcpartpicker.com/product/wQ26Mp/id-cooling-as-140-722-cfm-120-mm-fan-as-140-k,120,Black,"300,1800",72.2,24.9,true
Thermalright TL-S12R,,https://pcpartpicker.com/product/CHMMnQ/thermalright-tl-s12r-476-cfm-120-mm-fan-tl-s12rw,120,White,1500,47.6,23.2,true
Silverstone FN,14.19,https://pcpartpicker.com/product/smGj4D/silverstone-fn-326-cfm-120-mm-fan-fn123,120,Black / White,2000,32.6,23.5,false
Evercool EC4015SH12BP,11.95,https://pcpartpicker.com/product/RxphP6/evercool-ec4015sh12bp-40-mm-fan-ec4015sh12bp,40,Black,"3000,10000",,32,false
Enermax T.B. RGB,33.86,https://pcpartpicker.com/product/dtBTwP/enermax-uctbrgb12-sg-4753-cfm-120-mm-fan-uctbrgb12-sg,120,Black,"500,1500",47.53,22,true
SilenX Effizio,21.61,https://pcpartpicker.com/product/Dbbp99/silenx-efx-12-12-44-cfm-120-mm-fan-efx-12-12,120,Yellow,1100,44,12,false
Gelid Solutions Silent 7,,https://pcpartpicker.com/product/VN8Zxr/gelid-solutions-case-fan-fnsx0722,70,Black,2200,19.8,21.8,false
ARCTIC F8 Pro,,https://pcpartpicker.com/product/BFBv6h/arctic-cooling-case-fan-afaco08p00gba01,80,White / Black,2000,33,,false
Thermaltake Blue-Eye,11.89,https://pcpartpicker.com/product/Rq38TW/thermaltake-case-fan-af0025,80,Transparent,"1300,2500",32.92,"17,28",false
Apevia C 3-Pack,,https://pcpartpicker.com/product/sp8j4D/apevia-312l-cgn-577-cfm-120mm-fans-312l-cgn,120,Black / Green,1500,57.67,24.7,false
Fractal Design Silent LL,20.02,https://pcpartpicker.com/product/Mbkj4D/fractal-design-fd-fan-ssll-120-bu-418-cfm-120mm-fan-fd-fan-ssll-120-bu,120,Black,1200,41.8,24.8,false
Silverstone AP,,https://pcpartpicker.com/product/4Fx2FT/silverstone-sst-ap142-argb-442-cfm-140-mm-fan-sst-ap142-argb,140,Black / White,"500,1500","13.62,44.2","19.25,23.54",true
Iceberg Thermal IceGALE,9,https://pcpartpicker.com/product/26mmP6/iceberg-thermal-icegale-96-cfm-140-mm-fan-icegale14-b0a,140,Gray / White,"500,1600",96,"0,36",true
Thermaltake Pure A12,18.98,https://pcpartpicker.com/product/bGyqqs/thermaltake-pure-a12-5645-cfm-120-mm-fan-cl-f109-pl12re-b,120,Black,"500,1500",,,true
Thermaltake SWAFAN GT12,23.99,https://pcpartpicker.com/product/QGbRsY/thermaltake-swafan-gt12-5817-cfm-120-mm-fan-cl-f155-pl12bl-a,120,Black,"500,2000","54.71,58.17","26.5,29.8",true
KOLINK UMBRA VOID PRO,,https://pcpartpicker.com/product/m2CZxr/kolink-umbra-void-pro-572-cfm-120-mm-fan-umbra-void-pro-120mm,120,Black,"800,1800",57.2,"19.4,30",true
Prolimatech Vortex,24.97,https://pcpartpicker.com/product/JFvRsY/prolimatech-case-fan-probv12led,120,Clear,"1200,1600",72.67,29.1,false
