name,price,href,type,color,psu,side_panel,external_volume,internal_35_bays
Thermaltake S100,55.99,https://pcpartpicker.com/product/rtqBD3/thermaltake-s100-microatx-mini-tower-case-ca-1q9-00s1wn-00,MicroATX Mini Tower,Black,,Tempered Glass,,2
Cooler Master MasterBox NR200P,,https://pcpartpicker.com/product/29drxr/cooler-master-masterbox-nr200p-mini-itx-desktop-case-mcb-nr200p-kgnn-s00,Mini ITX Desktop,Black,,Tempered Glass,20.3,2
Cooler Master MasterBox NR200,93.99,https://pcpartpicker.com/product/r6bCmG/cooler-master-masterbox-nr200-mini-itx-desktop-case-mcb-nr200-wnnn-s00,Mini ITX Desktop,White / Black,,,20.3,2
MSI MPG GUNGNIR 110R,109.97,https://pcpartpicker.com/product/gLZzK8/msi-mpg-gungnir-110r-atx-mid-tower-case-mpg-gungnir-110r,ATX Mid Tower,Black,,Tempered Glass,,2
NZXT H5 Elite,139.99,https://pcpartpicker.com/product/3g8bt6/nzxt-h5-elite-atx-mid-tower-case-cc-h51ew-01,ATX Mid Tower,White,,Tempered Glass,47,1
BitFenix Nova Mesh M ARGB,59,https://pcpartpicker.com/product/w9rqqs/bitfenix-nova-mesh-m-argb-microatx-mini-tower-case-nsm-150-wwgsw-3a,MicroATX Mini Tower,White,,Tempered Glass,31.6,2
Lian Li LANCOOL III RGB,155.99,https://pcpartpicker.com/product/WggFf7/lian-li-lancool-iii-rgb-atx-mid-tower-case-lancool-3r-x,ATX Mid Tower,Black,,Tempered Glass,65.5,4
Lian Li PC-O11 Dynamic,,https://pcpartpicker.com/product/Hwkj4D/lian-li-pc-o11dx-atx-full-tower-case-pc-o11dx,ATX Full Tower,Black,,Tempered Glass,54,3
Corsair 3500X ARGB,109.99,https://pcpartpicker.com/product/BwBzK8/corsair-3500x-argb-atx-mid-tower-case-cc-9011278-ww,ATX Mid Tower,Black,,Tempered Glass,55.9,2
Corsair 6500X,154.99,https://pcpartpicker.com/product/ppYRsY/corsair-6500x-atx-mid-tower-case-cc-9011257-ww,ATX Mid Tower,Black,,Tempered Glass,78.3,2
Thermaltake Core V1,49.99,https://pcpartpicker.com/product/fGvRsY/thermaltake-case-ca1b800s1wn00,Mini ITX Desktop,Black,,,22.4,2
Zalman P30,89.99,https://pcpartpicker.com/product/gY7scf/zalman-p30-microatx-mini-tower-case-p30-black,MicroATX Mini Tower,Black,,Tempered Glass,45.7,2
Thermaltake The Tower 300,141.44,https://pcpartpicker.com/product/8TxxFT/thermaltake-the-tower-300-microatx-mini-tower-case-ca-1y4-00s1wn-00,MicroATX Mini Tower,Black,,Tempered Glass,53,3
Antec C8,104.99,https://pcpartpicker.com/product/yxdG3C/antec-c8-atx-mid-tower-case-c8,ATX Mid Tower,Black,,Tempered Glass,66.9,2
Fractal Design Focus G,59.98,https://pcpartpicker.com/product/ZHmxFT/fractal-design-focus-g-black-atx-mid-tower-case-fd-ca-focus-bk-w,ATX Mid Tower,Black,,Acrylic,42.2,2
SAMA IM01,57.96,https://pcpartpicker.com/product/pfvdnQ/sama-im01-microatx-mini-tower-case-im01,MicroATX Mini Tower,Black,,,21.9,5
NZXT H7 Flow (2022),99.99,https://pcpartpicker.com/product/sgWzK8/nzxt-h7-flow-atx-mid-tower-case-cm-h71fg-01,ATX Mid Tower,White / Black,,Tempered Glass,55.8,2
Deepcool MATREXX 30,,https://pcpartpicker.com/product/Pdprxr/deepcool-matrexx-30-microatx-mini-tower-case-matrexx-30,MicroATX Mini Tower,Black,,Tempered Glass,29.6,3
Phanteks NV5,108.98,https://pcpartpicker.com/product/gY26Mp/phanteks-nv5-atx-mid-tower-case-ph-nv523tg_dmw01,ATX Mid Tower,White,,Tempered Glass,60.2,3
Asus Prime AP201,79.98,https://pcpartpicker.com/product/nL3gXL/asus-prime-ap201-microatx-mini-tower-case-ap201whtmesh,MicroATX Mini Tower,White,,Mesh,33,3
Montech SKY TWO GX,84.99,https://pcpartpicker.com/product/CrbRsY/montech-sky-two-gx-atx-mid-tower-case-skytwogxb,ATX Mid Tower,Black,,Tempered Glass,49.5,2
DIYPC DIY-CUBE01,50.9,https://pcpartpicker.com/product/J9V2FT/diypc-diy-cube01-microatx-mini-tower-case-diy-cube01-bk,MicroATX Mini Tower,Black,,Tempered Glass,40,0
Thermaltake View 270,86.98,https://pcpartpicker.com/product/dczXsY/thermaltake-view-270-atx-mid-tower-case-ca-1y7-00m6wn-00,ATX Mid Tower,White,,Tempered Glass,47.6,2
be quiet! Pure Base 500DX,89.99,https://pcpartpicker.com/product/3W6qqs/be-quiet-pure-base-500dx-atx-mid-tower-case-bgw38,ATX Mid Tower,White,,Tempered Glass,48.3,2
Montech KING 95,84.9,https://pcpartpicker.com/product/3kmNnQ/montech-king-95-atx-mid-tower-case-king-95-white,ATX Mid Tower,White,,Tempered Glass,63,5
Zalman T6,49.99,https://pcpartpicker.com/product/P7xRsY/zalman-t6-atx-mid-tower-case-t6,ATX Mid Tower,Black,,,32.4,2
Fractal Design Node 804,124.99,https://pcpartpicker.com/product/yTdqqs/fractal-design-case-fdcanode804blw,MicroATX Mid Tower,Black,,Acrylic,41.1,10
Asus TUF Gaming GT502,159.99,https://pcpartpicker.com/product/gQC48d/asus-tuf-gaming-gt502-atx-mid-tower-case-gt502blktg,ATX Mid Tower,Black,,Tempered Glass,57.2,4
Phanteks Enthoo Pro Tempered Glass,110.99,https://pcpartpicker.com/product/BfPKHx/phanteks-enthoo-pro-tempered-glass-atx-full-tower-case-ph-es614ptg_bk,ATX Full Tower,Black,,Tinted Tempered Glass,69.1,6
Antec C3 ARGB,96.64,https://pcpartpicker.com/product/ckBzK8/antec-c3-argb-atx-mid-tower-case-0-761345-10029-8,ATX Mid Tower,Black,,Tempered Glass,47.9,1
NZXT H7 Flow RGB (2024),149.99,https://pcpartpicker.com/product/N3xxFT/nzxt-h7-flow-rgb-2024-atx-mid-tower-case-cm-h72fw-r1,ATX Mid Tower,White,,Tempered Glass,62.1,2
DIYPC F2,,https://pcpartpicker.com/product/xDcMnQ/diypc-case-diyf2p,MicroATX Mini Tower,Black / Purple,,Acrylic,,2
Deepcool CC360 ARGB,,https://pcpartpicker.com/product/6C6NnQ/deepcool-cc360-argb-microatx-mini-tower-case-r-cc360-bkapm3-g-1,MicroATX Mini Tower,Black,,Tinted Tempered Glass,38.7,2
Phanteks XT View,,https://pcpartpicker.com/product/3JQKHx/phanteks-xt-view-atx-mid-tower-case-ph-xt523v1-dbk01,ATX Mid Tower,Black,,Tempered Glass,50.6,2
Montech X3 Mesh,64.98,https://pcpartpicker.com/product/prWzK8/montech-x3-mesh-atx-mid-tower-case-x3-mesh-white,ATX Mid Tower,White,,Tempered Glass,,2
Fractal Design Meshify 2,119.99,https://pcpartpicker.com/product/jqTzK8/fractal-design-meshify-2-atx-mid-tower-case-fd-c-mes2a-02,ATX Mid Tower,Black,,Tinted Tempered Glass,61.7,6
Fractal Design Meshify 2 XL,204.99,https://pcpartpicker.com/product/f2hmP6/fractal-design-meshify-2-xl-atx-full-tower-case-fd-c-mes2x-02,ATX Full Tower,Black,,Tinted Tempered Glass,81.5,6
DIYPC ARGB-Q3 V2,63.94,https://pcpartpicker.com/product/RhfxFT/diypc-argb-q3-v2-microatx-mini-tower-case-argb-q3v2-w,MicroATX Mini Tower,White,,Tempered Glass,38.6,2
Asus A21,64.99,https://pcpartpicker.com/product/kKKscf/asus-a21-microatx-mini-tower-case-90dc00h0-b09000,MicroATX Mini Tower,Black,,Tempered Glass,44,2
Corsair 6500X,154.99,https://pcpartpicker.com/product/tbQKHx/corsair-6500x-atx-mid-tower-case-cc-9011258-ww,ATX Mid Tower,White,,Tempered Glass,78.3,2
NZXT H7 Elite (2023),99.99,https://pcpartpicker.com/product/nhgrxr/nzxt-h7-elite-2023-atx-mid-tower-case-cm-h71eb-02,ATX Mid Tower,Black,,Tempered Glass,55.8,2
MSI MAG FORGE 120A AIRFLOW,,https://pcpartpicker.com/product/3TKscf/msi-mag-forge-120a-airflow-atx-mid-tower-case-mag-forge-120a-airflow,ATX Mid Tower,Black,,Tempered Glass,43,3
Deepcool MATREXX 40,,https://pcpartpicker.com/product/LqPQzy/deepcool-matrexx-40-microatx-mini-tower-case-dp-matx-matrexx40,MicroATX Mini Tower,Black,,Tempered Glass,,2
Corsair iCUE 5000D RGB AIRFLOW,219.99,https://pcpartpicker.com/product/xrHqqs/corsair-icue-5000d-rgb-airflow-atx-mid-tower-case-cc-9011242-ww,ATX Mid Tower,Black,,Tempered Glass,66.2,2
HYTE Y60,179,https://pcpartpicker.com/product/pyBG3C/hyte-y60-atx-mid-tower-case-cs-hyte-y60-bw,ATX Mid Tower,White / Black,,Tempered Glass,,2
Corsair 3500X,89.99,https://pcpartpicker.com/product/z2dG3C/corsair-3500x-atx-mid-tower-case-cc-9011277-ww,ATX Mid Tower,White,,Tempered Glass,55.9,2
be quiet! Pure Base 500,79.9,https://pcpartpicker.com/product/XCLwrH/be-quiet-pure-base-500-atx-mid-tower-case-bg034,ATX Mid Tower,Black,,,46,2
Fractal Design Node 304,99.99,https://pcpartpicker.com/product/BWFPxr/fractal-design-case-fdcanode304bl,Mini ITX Tower,Black / White,,,19.5,6
SAMA 3509,64.98,https://pcpartpicker.com/product/sPCZxr/sama-3509-atx-mid-tower-case-3509bk,ATX Mid Tower,Black,,Tempered Glass,41.4,2
Corsair 2500X,109.99,https://pcpartpicker.com/product/RbQKHx/corsair-2500x-microatx-mini-tower-case-cc-9011265-ww,MicroATX Mini Tower,Black,,Tempered Glass,54.8,2
Lian Li O11 Vision Chrome,116.75,https://pcpartpicker.com/product/PGYRsY/lian-li-o11-vision-chrome-atx-mid-tower-case-o11vc,ATX Mid Tower,Black,,Tinted Tempered Glass,67.8,2
MSI MAG PANO M100R PZ,99.99,https://pcpartpicker.com/product/ttBzK8/msi-mag-pano-m100r-pz-microatx-mid-tower-case-mag-pano-m100r-pz,MicroATX Mid Tower,Black,,Tempered Glass,41.9,1
MSI MAG FORGE 320R AIRFLOW,,https://pcpartpicker.com/product/brP8TW/msi-mag-forge-320r-airflow-atx-mid-tower-case-mag-forge-320r-airflow,ATX Mid Tower,Black,,Tempered Glass,49.4,2
Fractal Design Core 1000 USB 3.0,45.26,https://pcpartpicker.com/product/KPw323/fractal-design-case-fdcacore1000usb3bl,MicroATX Mid Tower,Black,,,25.8,2
Thermaltake Versa H15,68.9,https://pcpartpicker.com/product/Yn7CmG/thermaltake-case-ca1d400s1nn00,MicroATX Mid Tower,Black,,,,3
NZXT H5 Flow RGB (2024),119.99,https://pcpartpicker.com/product/rHwmP6/nzxt-h5-flow-rgb-2024-atx-mid-tower-case-cc-h52fb-r1,ATX Mid Tower,Black,,Tempered Glass,45,1
Fractal Design Pop Air,79.99,https://pcpartpicker.com/product/KLQcCJ/fractal-design-pop-air-atx-mid-tower-case-fd-c-poa1a-01,ATX Mid Tower,Black,,,46.2,2
Thermaltake Versa H18,139.03,https://pcpartpicker.com/product/vbkj4D/thermaltake-versa-h18-microatx-mini-tower-case-ca-1j4-00s1wn-00,MicroATX Mini Tower,Black,,Acrylic,30.4,2
Deepcool MACUBE 110,,https://pcpartpicker.com/product/TYMTwP/deepcool-macube-110-microatx-mini-tower-case-r-macube110-bkngm1n-g-1,MicroATX Mini Tower,Black,,Tempered Glass,38.8,2
HYTE Y70 Touch Infinite,379.99,https://pcpartpicker.com/product/ZnzXsY/hyte-y70-touch-infinite-atx-mid-tower-case-cs-hyte-y70ti-wb,ATX Mid Tower,White / Black,,Tempered Glass,70.7,2
Fractal Design Define 7,129.99,https://pcpartpicker.com/product/L8xbt6/fractal-design-define-7-atx-mid-tower-case-fd-c-def7a-01,ATX Mid Tower,Black,,,62.4,6
Corsair iCUE 4000X RGB,109.99,https://pcpartpicker.com/product/jNCFf7/corsair-icue-4000x-rgb-atx-mid-tower-case-cc-9011205-ww,ATX Mid Tower,White,,Tempered Glass,48.6,2
Lian Li LANCOOL III,149.99,https://pcpartpicker.com/product/2vJgXL/lian-li-lancool-iii-atx-mid-tower-case-lancool-3-x,ATX Mid Tower,Black,,Tempered Glass,65.5,4
DIYPC ARGB-Q3 V2,,https://pcpartpicker.com/product/3MsV3C/diypc-argb-q3-v2-microatx-mini-tower-case-argb-q3v2-bk,MicroATX Mini Tower,Black,,Tempered Glass,38.6,2
Cooler Master MasterBox NR200P V2,104.99,https://pcpartpicker.com/product/MDdG3C/cooler-master-masterbox-nr200p-v2-mini-itx-desktop-case-nr200p-v2-white,Mini ITX Desktop,White,,Mesh,20.1,1
Fractal Design Define 7 XL,201.96,https://pcpartpicker.com/product/dyLwrH/fractal-design-define-7-xl-atx-full-tower-case-fd-c-def7x-01,ATX Full Tower,Black,,,82,6
DIYPC DIY-S08,44.96,https://pcpartpicker.com/product/hpBG3C/diypc-diy-s08-atx-mid-tower-case-diy-s08-w,ATX Mid Tower,White / Black,,Tempered Glass,33.2,2
Antec NX500M,52.22,https://pcpartpicker.com/product/WTP8TW/antec-nx500m-microatx-mini-tower-case-0-761345-81056-2,MicroATX Mini Tower,Black,,Tempered Glass,34.6,2
Corsair 4000D Airflow,149.98,https://pcpartpicker.com/product/XkWJ7P/corsair-4000d-airflow-atx-mid-tower-case-w750-w-power-supply-cc-9020150-na,ATX Mid Tower,Black,750,Tempered Glass,48.6,2
Aerocool Trinity Mini V2,93.45,https://pcpartpicker.com/product/qsnypg/aerocool-trinity-mini-v2-microatx-mini-tower-case-trinity-mini-g-bk-v2,MicroATX Mini Tower,Black,,Tempered Glass,28.1,2
Fractal Design Pop Mini Silent,79.98,https://pcpartpicker.com/product/bzD7YJ/fractal-design-pop-mini-silent-microatx-mid-tower-case-fd-c-pos1m-01,MicroATX Mid Tower,Black,,,36.5,2
Antec CX500M RGB,,https://pcpartpicker.com/product/BHP8TW/antec-cx500m-rgb-microatx-mini-tower-case-0-761345-10099-1,MicroATX Mini Tower,Black,,Tempered Glass,40.8,2
Thermaltake View 170 ARGB,64.98,https://pcpartpicker.com/product/VT88TW/thermaltake-view-170-argb-microatx-mini-tower-case-ca-1z4-00m1wn-00,MicroATX Mini Tower,Black,,Tempered Glass,35,1
Antec AX20,94,https://pcpartpicker.com/product/HZ9wrH/antec-ax20-atx-mid-tower-case-0-761345-10060-1,ATX Mid Tower,Black,,Tempered Glass,33.4,2
be quiet! Shadow Base 800 FX,194.99,https://pcpartpicker.com/product/cPvD4D/be-quiet-shadow-base-800-fx-atx-mid-tower-case-bgw63,ATX Mid Tower,Black,,Tempered Glass,70.9,2
MSI MAG FORGE M100R,,https://pcpartpicker.com/product/Xm92FT/msi-mag-forge-m100r-microatx-mini-tower-case-mag-forge-m100r,MicroATX Mini Tower,Black,,Tempered Glass,32.8,2
Fractal Design Pop XL Air,109.99,https://pcpartpicker.com/product/xdRYcf/fractal-design-pop-xl-air-atx-full-tower-case-fd-c-por1x-01,ATX Full Tower,White,,Tempered Glass,62.4,3
Thermaltake The Tower 300,139.99,https://pcpartpicker.com/product/btyH99/thermaltake-the-tower-300-microatx-mini-tower-case-ca-1y4-00s6wn-00,MicroATX Mini Tower,White,,Tempered Glass,53,3
Deepcool CH160,,https://pcpartpicker.com/product/VRP8TW/deepcool-ch160-mini-itx-desktop-case-r-ch160-whngi0-g-1,Mini ITX Desktop,White,,Tempered Glass,19.1,1
Thermaltake S100 Snow Edition,55.99,https://pcpartpicker.com/product/2BYQzy/thermaltake-s100-snow-edition-microatx-mini-tower-case-ca-1q9-00s6wn-00,MicroATX Mini Tower,White / Black,,Tempered Glass,,2
HYTE Y40,119.99,https://pcpartpicker.com/product/WpxRsY/hyte-y40-atx-mid-tower-case-cs-hyte-y40-bw,ATX Mid Tower,White / Black,,Tempered Glass,49.7,1
Fractal Design Torrent,202.98,https://pcpartpicker.com/product/4svdnQ/fractal-design-torrent-atx-mid-tower-case-fd-c-tor1a-05,ATX Mid Tower,Black,,,69.8,2
Cooler Master HAF 700 EVO,499.99,https://pcpartpicker.com/product/FCPQzy/cooler-master-haf-700-evo-atx-full-tower-case-h700e-ignn-s00,ATX Full Tower,Gray / Black,,Tempered Glass,,12
Corsair iCUE LINK 6500X RGB,229.99,https://pcpartpicker.com/product/ncn9TW/corsair-icue-link-6500x-rgb-atx-mid-tower-case-cc-9011269-ww,ATX Mid Tower,Black,,Tempered Glass,78.3,2
GAMDIAS AURA GC1,,https://pcpartpicker.com/product/9M6NnQ/gamdias-aura-gc1-atx-mid-tower-case-aura-gc1,ATX Mid Tower,Black,,Tempered Glass,31.1,2
Zalman P30,94.99,https://pcpartpicker.com/product/qY7scf/zalman-p30-microatx-mini-tower-case-p30-white,MicroATX Mini Tower,White,,Tempered Glass,45.7,2
NZXT H7 Elite (2023),99.99,https://pcpartpicker.com/product/N4n9TW/nzxt-h7-elite-2023-atx-mid-tower-case-cm-h71ew-02,ATX Mid Tower,White,,Tempered Glass,55.8,2
Asus Prime AP201,69.98,https://pcpartpicker.com/product/Y27scf/asus-prime-ap201-microatx-mini-tower-case-prime-ap201-tg-wh,MicroATX Mini Tower,White,,Tempered Glass,33,3
Phanteks NV7,176.98,https://pcpartpicker.com/product/cFGhP6/phanteks-nv7-atx-full-tower-case-ph-nv723tg_dbk01,ATX Full Tower,Black,,Tempered Glass,78.9,2
Lian Li O11 Air Mini,97.22,https://pcpartpicker.com/product/9rt9TW/lian-li-o11-air-mini-atx-mid-tower-case-o11amw,ATX Mid Tower,White,,Tempered Glass,44.2,4
Montech SKY TWO,105,https://pcpartpicker.com/product/zNJgXL/montech-sky-two-atx-mid-tower-case-sky-two-pristine-white,ATX Mid Tower,White,,Tempered Glass,45.3,2
be quiet! Pure Base 500 FX,129.9,https://pcpartpicker.com/product/rCH7YJ/be-quiet-pure-base-500-fx-atx-mid-tower-case-bgw43,ATX Mid Tower,Black,,Tempered Glass,48.3,2
HYTE Y70 Touch,,https://pcpartpicker.com/product/JHrqqs/hyte-y70-touch-atx-mid-tower-case-cs-hyte-y70-ww-l,ATX Mid Tower,White,,Tempered Glass,70.7,2
Montech KING 95,109,https://pcpartpicker.com/product/Frn9TW/montech-king-95-atx-mid-tower-case-king-95-black,ATX Mid Tower,Black,,Tempered Glass,63,5
Thermaltake The Tower 100,79.98,https://pcpartpicker.com/product/N8KKHx/thermaltake-the-tower-100-mini-itx-tower-case-ca-1r3-00s1wn-00,Mini ITX Tower,Black,,Tempered Glass,32.7,2
Fractal Design Meshify C,99.99,https://pcpartpicker.com/product/BBrmP6/fractal-design-meshify-c-white-tg-atx-mid-tower-case-fd-ca-mesh-c-wt-tgc,ATX Mid Tower,White / Black,,Tempered Glass,40.6,2
GameMax M60,,https://pcpartpicker.com/product/wWVmP6/gamemax-m60-microatx-mid-tower-case-m60-white,MicroATX Mid Tower,White,,Mesh,29.4,2
Cooler Master MasterBox 600,79.99,https://pcpartpicker.com/product/gHyH99/cooler-master-masterbox-600-atx-mid-tower-case-mb600-kgnn-s00,ATX Mid Tower,Black,,Tempered Glass,52.4,2
Thermaltake View 270,85.98,https://pcpartpicker.com/product/c7FmP6/thermaltake-view-270-atx-mid-tower-case-ca-1y7-00m1wn-00,ATX Mid Tower,Black,,Tempered Glass,47.6,2
MSI MAG FORGE 321R AIRFLOW,73.99,https://pcpartpicker.com/product/KtZXsY/msi-mag-forge-321r-airflow-atx-mid-tower-case-mag-forge-321r-airflow,ATX Mid Tower,Black,,Tempered Glass,49.4,2
Fractal Design Mood,149.99,https://pcpartpicker.com/product/bb3NnQ/fractal-design-mood-mini-itx-tower-case-fd-c-mod1n-02,Mini ITX Tower,Black,,Mesh,20.4,1
Okinos Aqua 3,67.95,https://pcpartpicker.com/product/32Jp99/okinos-aqua-3-microatx-mini-tower-case-okicc-aqua3-matxw-h3wa,MicroATX Mini Tower,White,,Tempered Glass,28.8,2
Cooler Master N200,59.99,https://pcpartpicker.com/product/T3rG3C/cooler-master-case-nse200kkn1,MicroATX Mini Tower,Black,,,33.8,3
Fractal Design Pop Air,59.99,https://pcpartpicker.com/product/VPrRsY/fractal-design-pop-air-atx-mid-tower-case-fd-c-por1a-05,ATX Mid Tower,Orange / Black,,Tempered Glass,46.2,2
NZXT H7 Flow (2022),129.99,https://pcpartpicker.com/product/Ckt9TW/nzxt-h7-flow-atx-mid-tower-case-cm-h71fw-01,ATX Mid Tower,White,,Tempered Glass,55.8,2
KOLINK Observatory HF Mesh ARGB,,https://pcpartpicker.com/product/wKdG3C/kolink-observatory-hf-mesh-argb-atx-mid-tower-case-observatory-hf-mb,ATX Mid Tower,Black,,Tempered Glass,35,4
Corsair iCUE LINK 3500X RGB,149.99,https://pcpartpicker.com/product/Zthv6h/corsair-icue-link-3500x-rgb-atx-mid-tower-case-cc-9011280-ww,ATX Mid Tower,Black,,Tempered Glass,55.9,2
ZZEW A1 Plus,109.99,https://pcpartpicker.com/product/3NfnTW/zzew-a1-plus-mini-itx-tower-case-a1p,Mini ITX Tower,Silver,,Mesh,5.8,0
In Win Chopin MAX,129,https://pcpartpicker.com/product/rwV2FT/in-win-chopin-max-mini-itx-desktop-case-w200-w-power-supply-iw-cs-chopinmaxgre-ps200w,Mini ITX Desktop,Gray,200,Mesh,4.4,0
Antec NX410,64.99,https://pcpartpicker.com/product/ZMC48d/antec-nx410-atx-mid-tower-case-0-761345-81041-8,ATX Mid Tower,Black,,Tempered Glass,39.7,2
Fractal Design Torrent RGB,194.96,https://pcpartpicker.com/product/Y9RYcf/fractal-design-torrent-rgb-atx-mid-tower-case-fd-c-tor1a-04,ATX Mid Tower,Black,,Tinted Tempered Glass,69.8,2
Deepcool CH370,,https://pcpartpicker.com/product/yNrRsY/deepcool-ch370-microatx-mid-tower-case-r-ch370-whnam1-g-1,MicroATX Mid Tower,White,,Tempered Glass,38.3,2
HYTE Y70,219,https://pcpartpicker.com/product/9tFmP6/hyte-y70-atx-mid-tower-case-cs-hyte-y70-bw,ATX Mid Tower,White / Black,,Tempered Glass,70.7,2
Corsair 2500X,109.99,https://pcpartpicker.com/product/9Q26Mp/corsair-2500x-microatx-mini-tower-case-cc-9011266-ww,MicroATX Mini Tower,White,,Tempered Glass,54.8,2
Apex DM-387,99.29,https://pcpartpicker.com/product/vDg323/apex-case-dm387,HTPC,Black,275,,12.8,1
Corsair iCUE 5000X RGB,159.99,https://pcpartpicker.com/product/v7Dkcf/corsair-icue-5000x-rgb-atx-mid-tower-case-cc-9011212-ww,ATX Mid Tower,Black,,Tempered Glass,66.2,2
SAMA SAMA-Z4,53.84,https://pcpartpicker.com/product/c6H7YJ/sama-sama-z4-atx-mid-tower-case-sama-z4,ATX Mid Tower,White / Black,,Tempered Glass,39.2,2
Cooler Master QUBE 500 Flatpack,74.99,https://pcpartpicker.com/product/g6yH99/cooler-master-qube-500-flatpack-atx-mid-tower-case-q500-kgnn-s00,ATX Mid Tower,Black,,Tempered Glass,38.9,4
MSI MPG VELOX 100R,109.99,https://pcpartpicker.com/product/RkmmP6/msi-mpg-velox-100r-atx-mid-tower-case-mpg-velox-100r,ATX Mid Tower,Black,,Tempered Glass,53.7,2
be quiet! Dark Base Pro 901,279.99,https://pcpartpicker.com/product/JbkH99/be-quiet-dark-base-pro-901-atx-full-tower-case-bgw50,ATX Full Tower,Black,,Tempered Glass,94.5,2
NZXT H510 Elite,179,https://pcpartpicker.com/product/kpx2FT/nzxt-h510-elite-atx-mid-tower-case-ca-h510e-w1,ATX Mid Tower,White / Black,,Tempered Glass,41.3,2
Phanteks Eclipse G360A,64.99,https://pcpartpicker.com/product/tcnypg/phanteks-eclipse-g360a-atx-mid-tower-case-ph-ec360atg_dmw02,ATX Mid Tower,White,,Tempered Glass,42.3,2
Thermaltake V100 Perforated,49.99,https://pcpartpicker.com/product/HwJgXL/thermaltake-v100-perforated-atx-mid-tower-case-ca-1k7-00m1nn-01,ATX Mid Tower,Black,,,36.6,2
Fractal Design Meshify 2 RGB,104.99,https://pcpartpicker.com/product/cYD7YJ/fractal-design-meshify-2-rgb-atx-mid-tower-case-fd-c-mes2a-06,ATX Mid Tower,Black,,Tempered Glass,61.7,6
Deepcool MATREXX 50 ADD-RGB 4F,,https://pcpartpicker.com/product/YJfFf7/deepcool-matrexx-50-add-rgb-4f-atx-mid-tower-case-dp-atx-matrexx50-ar-4f-ne,ATX Mid Tower,Black,,Tempered Glass,44.5,2
Cougar MX330-X,52.99,https://pcpartpicker.com/product/XZnG3C/cougar-mx330-x-atx-mid-tower-case-mx330-x,ATX Mid Tower,Black,,,39.4,2
BGears b-Pellucid,52.99,https://pcpartpicker.com/product/m7bRsY/bgears-b-pellucid-microatx-mini-tower-case-bg01756,MicroATX Mini Tower,Black,,Tinted Tempered Glass,36.6,1
Lian Li Lancool II Mesh,195,https://pcpartpicker.com/product/d82bt6/lian-li-lancool-ii-mesh-atx-mid-tower-case-lancool-ii-mesh-rgb-black,ATX Mid Tower,Black,,Tempered Glass,54.1,3
GameMax Spark Mini,64.97,https://pcpartpicker.com/product/cFQKHx/gamemax-spark-mini-mini-itx-desktop-case-spark-mini-black,Mini ITX Desktop,Black,,Tempered Glass,15.1,1
Asus TUF Gaming GT301,99.99,https://pcpartpicker.com/product/8HFKHx/asus-tuf-gaming-gt301-atx-mid-tower-case-tuf-gaming-gt301,ATX Mid Tower,Black,,Tempered Glass,43.9,2
NCASE M1,,https://pcpartpicker.com/product/4v4BD3/ncase-m1-mini-itx-tower-case-nc-m1bv6,Mini ITX Tower,Black,,,13.9,2
DIYPC DIY-CUBE01,,https://pcpartpicker.com/product/vx7scf/diypc-diy-cube01-microatx-mini-tower-case-diy-cube01-w,MicroATX Mini Tower,White,,Tempered Glass,40,0
HYTE Y40,119.99,https://pcpartpicker.com/product/w2jRsY/hyte-y40-atx-mid-tower-case-cs-hyte-y40-ww,ATX Mid Tower,White,,Tempered Glass,49.7,1
Fractal Design North XL,129.97,https://pcpartpicker.com/product/MydG3C/fractal-design-north-xl-atx-full-tower-case-fd-c-nor1x-03,ATX Full Tower,White,,Mesh,61.4,2
HYTE Y70,219.99,https://pcpartpicker.com/product/sP4Zxr/hyte-y70-atx-mid-tower-case-cs-hyte-y70-sm,ATX Mid Tower,Pink,,Tempered Glass,70.7,2
